[1553797800] LOG ROTATION: DAILY
[1553797800] LOG VERSION: 2.0
[1553797800] CURRENT HOST STATE: db1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.40 ms
[1553797800] CURRENT HOST STATE: db2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.43 ms
[1553797800] CURRENT HOST STATE: primary-server;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.36 ms
[1553797800] CURRENT HOST STATE: pservercluster1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.37 ms
[1553797800] CURRENT HOST STATE: pservercluster2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.32 ms
[1553797800] CURRENT HOST STATE: qservercluster1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.29 ms
[1553797800] CURRENT HOST STATE: qservercluster2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.26 ms
[1553797800] CURRENT HOST STATE: secondary-server;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.39 ms
[1553797800] CURRENT HOST STATE: sig1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.39 ms
[1553797800] CURRENT HOST STATE: sig2-vm1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.52 ms
[1553797800] CURRENT HOST STATE: sig2-vm2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.48 ms
[1553797800] CURRENT HOST STATE: sig3-vm1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.52 ms
[1553797800] CURRENT HOST STATE: sig3-vm2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.51 ms
[1553797800] CURRENT HOST STATE: sig4-vm1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.42 ms
[1553797800] CURRENT HOST STATE: sig4-vm2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.50 ms
[1553797800] CURRENT HOST STATE: sig5-vm1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.51 ms
[1553797800] CURRENT HOST STATE: sig5-vm2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.41 ms
[1553797800] CURRENT HOST STATE: sig6-vm1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.55 ms
[1553797800] CURRENT HOST STATE: sig6-vm2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.52 ms
[1553797800] CURRENT HOST STATE: sigqscluster1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.30 ms
[1553797800] CURRENT HOST STATE: sigqscluster2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.23 ms
[1553797800] CURRENT HOST STATE: smscapp1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.31 ms
[1553797800] CURRENT HOST STATE: smscapp2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.24 ms
[1553797800] CURRENT HOST STATE: sservercluster1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.29 ms
[1553797800] CURRENT HOST STATE: sservercluster2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.38 ms
[1553797800] CURRENT HOST STATE: webserver1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.46 ms
[1553797800] CURRENT HOST STATE: webserver2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.08 ms
[1553797800] CURRENT HOST STATE: webservercluster1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.43 ms
[1553797800] CURRENT HOST STATE: webservercluster2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.41 ms
[1553797800] CURRENT SERVICE STATE: db1;CPU Load;OK;HARD;1;OK - load average: 1.56, 1.26, 1.27
[1553797800] CURRENT SERVICE STATE: db1;CPU_Procs;OK;HARD;1;CPU OK: 330 processes
[1553797800] CURRENT SERVICE STATE: db1;Current Users;OK;HARD;1;USERS OK - 3 users currently logged in
[1553797800] CURRENT SERVICE STATE: db1;HDD_Home status;OK;HARD;1;DISK OK - free space: /home 110149 MB (52% inode=99%):
[1553797800] CURRENT SERVICE STATE: db1;HDD_Root status;OK;HARD;1;DISK OK - free space: / 46429 MB (90% inode=99%):
[1553797800] CURRENT SERVICE STATE: db1;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: db1;Mariadb status;OK;HARD;1;PROCS OK: 1 process with command name 'mysqld'
[1553797800] CURRENT SERVICE STATE: db1;Memory;OK;HARD;1;OK - 24.0% (11829664 kB) free.
[1553797800] CURRENT SERVICE STATE: db1;Sensors Status;OK;HARD;1;SENSORS OK
[1553797800] CURRENT SERVICE STATE: db1;Total Processes;OK;HARD;1;PROCS OK: 329 processes
[1553797800] CURRENT SERVICE STATE: db2;CPU Load;OK;HARD;1;OK - load average: 1.00, 0.92, 0.79
[1553797800] CURRENT SERVICE STATE: db2;CPU_Procs;CRITICAL;HARD;3;CPU CRITICAL: 1 crit, 0 warn out of 310 processes
[1553797800] CURRENT SERVICE STATE: db2;Current Users;OK;HARD;1;USERS OK - 8 users currently logged in
[1553797800] CURRENT SERVICE STATE: db2;HDD_Home status;OK;HARD;1;DISK OK - free space: /home 60991 MB (27% inode=99%):
[1553797800] CURRENT SERVICE STATE: db2;HDD_Root status;OK;HARD;1;DISK OK - free space: / 44523 MB (87% inode=99%):
[1553797800] CURRENT SERVICE STATE: db2;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: db2;Mariadb status;OK;HARD;1;PROCS OK: 1 process with command name 'mysqld'
[1553797800] CURRENT SERVICE STATE: db2;Memory;OK;HARD;1;OK - 23.2% (11435696 kB) free.
[1553797800] CURRENT SERVICE STATE: db2;Sensors Status;OK;HARD;1;SENSORS OK
[1553797800] CURRENT SERVICE STATE: db2;Total Processes;OK;HARD;1;PROCS OK: 310 processes
[1553797800] CURRENT SERVICE STATE: primary-server;CPU Load;OK;HARD;1;OK - load average: 0.01, 0.02, 0.05
[1553797800] CURRENT SERVICE STATE: primary-server;CPU_Procs;OK;HARD;1;CPU OK: 344 processes
[1553797800] CURRENT SERVICE STATE: primary-server;Current Users;OK;HARD;1;USERS OK - 2 users currently logged in
[1553797800] CURRENT SERVICE STATE: primary-server;HDD_Home status;OK;HARD;1;DISK OK - free space: /home 224606 MB (99% inode=99%):
[1553797800] CURRENT SERVICE STATE: primary-server;HDD_Root status;OK;HARD;1;DISK OK - free space: / 39062 MB (76% inode=99%):
[1553797800] CURRENT SERVICE STATE: primary-server;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: primary-server;Memory;OK;HARD;1;OK - 58.5% (14333316 kB) free.
[1553797800] CURRENT SERVICE STATE: primary-server;Nginx Status;OK;HARD;1;NGINX OK -  0.088 sec. response time, Active: 0 (Writing: 0 Reading: 0 Waiting: 0) ReqPerSec: 0.000 ConnPerSec: 0.000 ReqPerConn: 0.000
[1553797800] CURRENT SERVICE STATE: primary-server;Sensors Status;OK;HARD;1;SENSORS OK
[1553797800] CURRENT SERVICE STATE: primary-server;Total Processes;OK;HARD;1;PROCS OK: 342 processes
[1553797800] CURRENT SERVICE STATE: pservercluster1;CPU Load;OK;HARD;1;OK - load average: 0.59, 0.44, 0.46
[1553797800] CURRENT SERVICE STATE: pservercluster1;CPU_Procs;CRITICAL;HARD;3;CPU CRITICAL: 2 crit, 2 warn out of 331 processes
[1553797800] CURRENT SERVICE STATE: pservercluster1;Current Users;OK;HARD;1;USERS OK - 5 users currently logged in
[1553797800] CURRENT SERVICE STATE: pservercluster1;HDD_Home status;WARNING;HARD;3;DISK WARNING - free space: /home 43659 MB (19% inode=99%):
[1553797800] CURRENT SERVICE STATE: pservercluster1;HDD_Root status;OK;HARD;1;DISK OK - free space: / 40325 MB (78% inode=99%):
[1553797800] CURRENT SERVICE STATE: pservercluster1;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: pservercluster1;Memory;OK;HARD;1;OK - 84.0% (20728416 kB) free.
[1553797800] CURRENT SERVICE STATE: pservercluster1;Sensors Status;OK;HARD;1;SENSORS OK
[1553797800] CURRENT SERVICE STATE: pservercluster1;Total Processes;OK;HARD;1;PROCS OK: 333 processes
[1553797800] CURRENT SERVICE STATE: pservercluster2;CPU Load;OK;HARD;1;OK - load average: 1.92, 1.76, 1.72
[1553797800] CURRENT SERVICE STATE: pservercluster2;CPU_Procs;OK;HARD;1;CPU OK: 388 processes
[1553797800] CURRENT SERVICE STATE: pservercluster2;Current Users;OK;HARD;1;USERS OK - 16 users currently logged in
[1553797800] CURRENT SERVICE STATE: pservercluster2;HDD_Home status;WARNING;HARD;3;DISK WARNING - free space: /home 45337 MB (20% inode=99%):
[1553797800] CURRENT SERVICE STATE: pservercluster2;HDD_Root status;WARNING;HARD;3;DISK WARNING - free space: / 7058 MB (13% inode=98%):
[1553797800] CURRENT SERVICE STATE: pservercluster2;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: pservercluster2;Memory;OK;HARD;1;OK - 49.5% (12132828 kB) free.
[1553797800] CURRENT SERVICE STATE: pservercluster2;Sensors Status;OK;HARD;1;SENSORS OK
[1553797800] CURRENT SERVICE STATE: pservercluster2;Total Processes;OK;HARD;1;PROCS OK: 388 processes
[1553797800] CURRENT SERVICE STATE: qservercluster1;CPU Load;WARNING;HARD;3;WARNING - load average: 15.57, 15.46, 14.87
[1553797800] CURRENT SERVICE STATE: qservercluster1;CPU_Procs;CRITICAL;HARD;3;CPU CRITICAL: 1 crit, 0 warn out of 343 processes
[1553797800] CURRENT SERVICE STATE: qservercluster1;Current Users;OK;HARD;1;USERS OK - 3 users currently logged in
[1553797800] CURRENT SERVICE STATE: qservercluster1;HDD_Home status;OK;HARD;1;DISK OK - free space: /home 224641 MB (99% inode=99%):
[1553797800] CURRENT SERVICE STATE: qservercluster1;HDD_Root status;OK;HARD;1;DISK OK - free space: / 41215 MB (80% inode=99%):
[1553797800] CURRENT SERVICE STATE: qservercluster1;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: qservercluster1;Memory;OK;HARD;1;OK - 83.2% (40960700 kB) free.
[1553797800] CURRENT SERVICE STATE: qservercluster1;Sensors Status;OK;HARD;1;SENSORS OK
[1553797800] CURRENT SERVICE STATE: qservercluster1;Total Processes;OK;HARD;1;PROCS OK: 341 processes
[1553797800] CURRENT SERVICE STATE: qservercluster2;CPU Load;OK;HARD;1;OK - load average: 3.75, 3.73, 3.73
[1553797800] CURRENT SERVICE STATE: qservercluster2;CPU_Procs;CRITICAL;HARD;3;CPU CRITICAL: 1 crit, 0 warn out of 304 processes
[1553797800] CURRENT SERVICE STATE: qservercluster2;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1553797800] CURRENT SERVICE STATE: qservercluster2;HDD_Home status;OK;HARD;1;DISK OK - free space: /home 224577 MB (99% inode=99%):
[1553797800] CURRENT SERVICE STATE: qservercluster2;HDD_Root status;OK;HARD;1;DISK OK - free space: / 40165 MB (78% inode=98%):
[1553797800] CURRENT SERVICE STATE: qservercluster2;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: qservercluster2;Memory;OK;HARD;1;OK - 94.0% (46321640 kB) free.
[1553797800] CURRENT SERVICE STATE: qservercluster2;Sensors Status;OK;HARD;1;SENSORS OK
[1553797800] CURRENT SERVICE STATE: qservercluster2;Total Processes;OK;HARD;1;PROCS OK: 304 processes
[1553797800] CURRENT SERVICE STATE: secondary-server;CPU Load;OK;HARD;1;OK - load average: 0.04, 0.04, 0.13
[1553797800] CURRENT SERVICE STATE: secondary-server;CPU_Procs;OK;HARD;1;CPU OK: 348 processes
[1553797800] CURRENT SERVICE STATE: secondary-server;Current Users;OK;HARD;1;USERS OK - 3 users currently logged in
[1553797800] CURRENT SERVICE STATE: secondary-server;HDD_Home status;OK;HARD;1;DISK OK - free space: /home 224645 MB (99% inode=99%):
[1553797800] CURRENT SERVICE STATE: secondary-server;HDD_Root status;OK;HARD;1;DISK OK - free space: / 41202 MB (80% inode=99%):
[1553797800] CURRENT SERVICE STATE: secondary-server;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: secondary-server;Memory Status;OK;HARD;1;OK - 68.9% (16894472 kB) free.
[1553797800] CURRENT SERVICE STATE: secondary-server;Nginx Status;OK;HARD;1;NGINX OK -  0.088 sec. response time, Active: 0 (Writing: 0 Reading: 0 Waiting: 0) ReqPerSec: 0.000 ConnPerSec: 0.000 ReqPerConn: 0.000
[1553797800] CURRENT SERVICE STATE: secondary-server;Sensors Status;OK;HARD;1;SENSORS OK
[1553797800] CURRENT SERVICE STATE: secondary-server;Total Processes;OK;HARD;1;PROCS OK: 348 processes
[1553797800] CURRENT SERVICE STATE: sig1;CPU Load;OK;HARD;1;OK - load average: 0.00, 0.01, 0.05
[1553797800] CURRENT SERVICE STATE: sig1;CPU_Procs;OK;HARD;1;CPU OK: 300 processes
[1553797800] CURRENT SERVICE STATE: sig1;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1553797800] CURRENT SERVICE STATE: sig1;HDD_Home status;OK;HARD;1;DISK OK - free space: /home 131424 MB (58% inode=99%):
[1553797800] CURRENT SERVICE STATE: sig1;HDD_Root status;OK;HARD;1;DISK OK - free space: / 29707 MB (58% inode=98%):
[1553797800] CURRENT SERVICE STATE: sig1;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: sig1;Memory;OK;HARD;1;OK - 69.9% (11355344 kB) free.
[1553797800] CURRENT SERVICE STATE: sig1;Sensors Status;OK;HARD;1;SENSORS OK
[1553797800] CURRENT SERVICE STATE: sig1;Total Processes;OK;HARD;1;PROCS OK: 301 processes
[1553797800] CURRENT SERVICE STATE: sig2-vm1;CPU Load;OK;HARD;1;OK - load average: 0.02, 0.01, 0.00
[1553797800] CURRENT SERVICE STATE: sig2-vm1;CPU_Procs;OK;HARD;1;CPU OK: 280 processes
[1553797800] CURRENT SERVICE STATE: sig2-vm1;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1553797800] CURRENT SERVICE STATE: sig2-vm1;HDD_Root status;OK;HARD;1;DISK OK - free space: / 75303 MB (62% inode=96%):
[1553797800] CURRENT SERVICE STATE: sig2-vm1;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 2 processes with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: sig2-vm1;Memory;OK;HARD;1;OK - 57.4% (4222348 kB) free.
[1553797800] CURRENT SERVICE STATE: sig2-vm1;Total Processes;OK;HARD;1;PROCS OK: 280 processes
[1553797800] CURRENT SERVICE STATE: sig2-vm2;CPU Load;OK;HARD;1;OK - load average: 0.05, 0.04, 0.00
[1553797800] CURRENT SERVICE STATE: sig2-vm2;CPU_Procs;OK;HARD;1;CPU OK: 272 processes
[1553797800] CURRENT SERVICE STATE: sig2-vm2;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1553797800] CURRENT SERVICE STATE: sig2-vm2;HDD_Root status;OK;HARD;1;DISK OK - free space: / 89585 MB (74% inode=96%):
[1553797800] CURRENT SERVICE STATE: sig2-vm2;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 1 process with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: sig2-vm2;Memory;OK;HARD;1;OK - 35.7% (2622712 kB) free.
[1553797800] CURRENT SERVICE STATE: sig2-vm2;Total Processes;OK;HARD;1;PROCS OK: 272 processes
[1553797800] CURRENT SERVICE STATE: sig3-vm1;CPU Load;OK;HARD;1;OK - load average: 0.04, 0.01, 0.00
[1553797800] CURRENT SERVICE STATE: sig3-vm1;CPU_Procs;OK;HARD;1;CPU OK: 277 processes
[1553797800] CURRENT SERVICE STATE: sig3-vm1;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1553797800] CURRENT SERVICE STATE: sig3-vm1;HDD_Root status;OK;HARD;1;DISK OK - free space: / 80519 MB (67% inode=96%):
[1553797800] CURRENT SERVICE STATE: sig3-vm1;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 2 processes with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: sig3-vm1;Memory;OK;HARD;1;OK - 57.4% (4221656 kB) free.
[1553797800] CURRENT SERVICE STATE: sig3-vm1;Total Processes;OK;HARD;1;PROCS OK: 276 processes
[1553797800] CURRENT SERVICE STATE: sig3-vm2;CPU Load;OK;HARD;1;OK - load average: 0.00, 0.05, 0.05
[1553797800] CURRENT SERVICE STATE: sig3-vm2;CPU_Procs;OK;HARD;1;CPU OK: 273 processes
[1553797800] CURRENT SERVICE STATE: sig3-vm2;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1553797800] CURRENT SERVICE STATE: sig3-vm2;HDD_Root status;OK;HARD;1;DISK OK - free space: / 102727 MB (85% inode=96%):
[1553797800] CURRENT SERVICE STATE: sig3-vm2;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 2 processes with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: sig3-vm2;Memory;OK;HARD;1;OK - 76.3% (5609808 kB) free.
[1553797800] CURRENT SERVICE STATE: sig3-vm2;Total Processes;OK;HARD;1;PROCS OK: 273 processes
[1553797800] CURRENT SERVICE STATE: sig4-vm1;CPU Load;OK;HARD;1;OK - load average: 0.07, 0.09, 0.03
[1553797800] CURRENT SERVICE STATE: sig4-vm1;CPU_Procs;OK;HARD;1;CPU OK: 275 processes
[1553797800] CURRENT SERVICE STATE: sig4-vm1;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1553797800] CURRENT SERVICE STATE: sig4-vm1;HDD_Root status;OK;HARD;1;DISK OK - free space: / 74279 MB (61% inode=96%):
[1553797800] CURRENT SERVICE STATE: sig4-vm1;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 2 processes with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: sig4-vm1;Memory;OK;HARD;1;OK - 62.2% (4572896 kB) free.
[1553797800] CURRENT SERVICE STATE: sig4-vm1;Total Processes;OK;HARD;1;PROCS OK: 275 processes
[1553797800] CURRENT SERVICE STATE: sig4-vm2;CPU Load;OK;HARD;1;OK - load average: 0.12, 0.06, 0.01
[1553797800] CURRENT SERVICE STATE: sig4-vm2;CPU_Procs;OK;HARD;1;CPU OK: 276 processes
[1553797800] CURRENT SERVICE STATE: sig4-vm2;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1553797800] CURRENT SERVICE STATE: sig4-vm2;HDD_Root status;OK;HARD;1;DISK OK - free space: / 88095 MB (73% inode=96%):
[1553797800] CURRENT SERVICE STATE: sig4-vm2;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 2 processes with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: sig4-vm2;Memory;OK;HARD;1;OK - 34.4% (2531064 kB) free.
[1553797800] CURRENT SERVICE STATE: sig4-vm2;Total Processes;OK;HARD;1;PROCS OK: 276 processes
[1553797800] CURRENT SERVICE STATE: sig5-vm1;CPU Load;OK;HARD;1;OK - load average: 0.00, 0.00, 0.00
[1553797800] CURRENT SERVICE STATE: sig5-vm1;CPU_Procs;OK;HARD;1;CPU OK: 280 processes
[1553797800] CURRENT SERVICE STATE: sig5-vm1;Current Users;OK;HARD;1;USERS OK - 0 users currently logged in
[1553797800] CURRENT SERVICE STATE: sig5-vm1;HDD_Root status;OK;HARD;1;DISK OK - free space: / 93939 MB (78% inode=96%):
[1553797800] CURRENT SERVICE STATE: sig5-vm1;LocalService-NTPD SERVICE;OK;HARD;1;PROCS OK: 2 processes with command name 'ntpd'
[1553797800] CURRENT SERVICE STATE: sig5-vm1;Memory;OK;HARD;1;OK - 77.7% (5717160 kB) free.
